trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1124,False,"{'a': 0.005, 'e': 0.0036246411089657558}",20,13,15.84790751906448,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1125,False,"{'a': 0.005, 'e': 0.0036065631360157305}",20,14,12.468574832210418,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1126,False,"{'a': 0.005, 'e': 0.0035885753273319477}",30,18,18.441824162147388,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1127,False,"{'a': 0.005, 'e': 0.003570677233218253}",25,14,22.791596863662864,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1128,False,"{'a': 0.005, 'e': 0.003552868406221362}",30,14,27.80835751607402,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1129,False,"{'a': 0.005, 'e': 0.0035351484011196684}",20,8,24.445394031411272,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1130,False,"{'a': 0.005, 'e': 0.0035175167749121284}",30,22,16.172745981277128,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1131,False,"{'a': 0.005, 'e': 0.0034999730868071656}",20,10,15.439769710731932,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1132,False,"{'a': 0.005, 'e': 0.003482516898211663}",30,16,23.065466258385538,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1133,False,"{'a': 0.005, 'e': 0.003465147772719998}",25,10,25.27730653610461,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1134,False,"{'a': 0.005, 'e': 0.0034478652761031265}",25,17,12.531869435130268,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1135,False,"{'a': 0.005, 'e': 0.0034306689762977345}",20,14,10.086819105508457,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1136,False,"{'a': 0.005, 'e': 0.0034135584433954303}",30,17,24.28246751796449,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1137,False,"{'a': 0.005, 'e': 0.003396533249631998}",25,10,22.72142851241661,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1138,False,"{'a': 0.005, 'e': 0.0033795929693767124}",25,7,30.839749944419054,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1139,False,"{'a': 0.005, 'e': 0.003362737179121682}",30,7,37.01391792311498,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
1140,False,"{'a': 0.005, 'e': 0.003345965457471272}",20,3,28.67399956815884,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1141,False,"{'a': 0.005, 'e': 0.0033292773851315684}",20,9,18.79415909204192,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1142,False,"{'a': 0.005, 'e': 0.0033126725448998926}",20,12,16.402411656664857,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1143,False,"{'a': 0.005, 'e': 0.003296150521654375}",30,12,31.75596861831612,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1144,False,"{'a': 0.005, 'e': 0.003279710902343573}",25,0,33.34106762528664,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1145,False,"{'a': 0.005, 'e': 0.0032633532759761452}",25,8,25.333040061272808,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1146,False,"{'a': 0.005, 'e': 0.0032470772336105863}",30,16,27.91341925792646,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1147,False,"{'a': 0.005, 'e': 0.003230882368344986}",30,16,25.795022256645403,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1148,False,"{'a': 0.005, 'e': 0.00321476827530687}",20,3,26.619024324895296,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1149,False,"{'a': 0.005, 'e': 0.0031987345516430728}",25,17,13.144625716731388,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1150,False,"{'a': 0.005, 'e': 0.003182780796509667}",20,13,11.712078535516913,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1151,False,"{'a': 0.005, 'e': 0.0031669066110619442}",25,15,16.65966685759638,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1152,False,"{'a': 0.005, 'e': 0.0031511115984444414}",20,10,17.713348535311432,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1153,False,"{'a': 0.005, 'e': 0.0031353953637810197}",25,15,16.272302686804533,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1154,False,"{'a': 0.005, 'e': 0.003119757514164992}",20,10,19.563215160836958,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1155,False,"{'a': 0.005, 'e': 0.0031041976586493087}",30,20,17.45726057172797,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1156,False,"{'a': 0.005, 'e': 0.0030887154082367687}",25,16,18.045844082466324,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1157,False,"{'a': 0.005, 'e': 0.0030733103758703055}",30,19,19.326836070095663,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1158,False,"{'a': 0.005, 'e': 0.0030579821764233073}",20,8,26.01389085583775,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1159,False,"{'a': 0.005, 'e': 0.0030427304266899898}",20,9,18.39167811790323,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1160,False,"{'a': 0.005, 'e': 0.0030275547453758153}",20,0,29.5266239356315,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1161,False,"{'a': 0.005, 'e': 0.0030124547530879604}",20,8,22.883721699231742,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1162,False,"{'a': 0.005, 'e': 0.0029974300723258286}",20,16,8.553968079833945,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1163,False,"{'a': 0.005, 'e': 0.002982480327471624}",20,0,24.646504838010102,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1164,False,"{'a': 0.005, 'e': 0.002967605144780944}",30,0,38.59922866512559,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
1165,False,"{'a': 0.005, 'e': 0.0029528041523734466}",25,18,12.543924947832243,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1166,False,"{'a': 0.005, 'e': 0.0029380769802235503}",25,20,12.013630324226073,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1167,False,"{'a': 0.005, 'e': 0.0029234232601511845}",25,12,23.474128007692126,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1168,False,"{'a': 0.005, 'e': 0.002908842625812584}",25,12,22.141018009999407,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1169,False,"{'a': 0.005, 'e': 0.0028943347126911315}",25,7,30.891119625795753,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1170,False,"{'a': 0.005, 'e': 0.0028798991580882404}",25,5,30.793633114958553,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1171,False,"{'a': 0.005, 'e': 0.002865535601114299}",25,13,20.72060363245852,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1172,False,"{'a': 0.005, 'e': 0.0028512436826796323}",20,7,22.041169854305924,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1173,False,"{'a': 0.005, 'e': 0.0028370230454855348}",25,18,13.596583118359339,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1174,False,"{'a': 0.005, 'e': 0.0028228733340153363}",20,5,27.53595775778761,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1175,False,"{'a': 0.005, 'e': 0.0028087941945255128}",20,12,14.113145634145376,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1176,False,"{'a': 0.005, 'e': 0.0027947852750368437}",30,17,23.24265990526531,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1177,False,"{'a': 0.005, 'e': 0.0027808462253256128}",30,13,33.96449564412741,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1178,False,"{'a': 0.005, 'e': 0.002766976696914851}",20,8,21.11879801295211,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1179,False,"{'a': 0.005, 'e': 0.0027531763430656228}",25,14,23.67012407091928,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1180,False,"{'a': 0.005, 'e': 0.0027394448187683684}",20,0,29.493976736121375,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1181,False,"{'a': 0.005, 'e': 0.002725781780734263}",25,4,31.90091949245601,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
1182,False,"{'a': 0.005, 'e': 0.0027121868873866434}",20,12,14.480780756114536,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1183,False,"{'a': 0.005, 'e': 0.0026986597988524685}",20,4,26.75338914513533,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1184,False,"{'a': 0.005, 'e': 0.0026852001769538205}",25,10,25.65244324519158,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1185,False,"{'a': 0.005, 'e': 0.0026718076851994506}",35,20,27.32653611665061,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1186,False,"{'a': 0.005, 'e': 0.002658481988776367}",20,12,15.640716377094703,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1187,False,"{'a': 0.005, 'e': 0.0026452227545414636}",35,22,21.324883283819307,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1188,False,"{'a': 0.005, 'e': 0.0026320296510131984}",20,16,6.280446480902138,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1189,False,"{'a': 0.005, 'e': 0.002618902348363293}",35,9,41.623960933618655,"{0: 26, 1: 0, 2: 0, 3: 0, 4: 0}",1
1190,False,"{'a': 0.005, 'e': 0.0026058405184084983}",25,15,15.538166732624395,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1191,False,"{'a': 0.005, 'e': 0.0025928438346023847}",25,12,19.48787873494448,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1192,False,"{'a': 0.005, 'e': 0.00257991197202718}",25,5,31.01375810319116,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1193,False,"{'a': 0.005, 'e': 0.0025670446073856466}",20,13,12.540511701131564,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1194,False,"{'a': 0.005, 'e': 0.0025542414189929983}",20,12,15.830922441917025,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1195,False,"{'a': 0.005, 'e': 0.002541502086768856}",20,13,13.090909548136597,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1196,False,"{'a': 0.005, 'e': 0.0025288262922292556}",20,8,19.210534232609746,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1197,False,"{'a': 0.005, 'e': 0.0025162137184786704}",30,19,15.547685227634336,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1198,False,"{'a': 0.005, 'e': 0.0025036640502021}",25,13,22.010066670615096,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1199,False,"{'a': 0.005, 'e': 0.0024911769736571843}",20,16,7.9591899035982046,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1200,False,"{'a': 0.005, 'e': 0.0024787521766663585}",30,18,19.92724331941765,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1201,False,"{'a': 0.005, 'e': 0.002466389348609051}",25,15,17.387186476618954,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1202,False,"{'a': 0.005, 'e': 0.002454088180413917}",20,0,27.552963024579594,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1203,False,"{'a': 0.005, 'e': 0.0024418483645511084}",25,0,39.83062341885765,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1204,False,"{'a': 0.005, 'e': 0.0024296695950245953}",25,0,36.75683416418509,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1205,False,"{'a': 0.005, 'e': 0.0024175515673645035}",25,8,27.66504396249458,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1206,False,"{'a': 0.005, 'e': 0.0024054939786195095}",20,16,7.105104936947837,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1207,False,"{'a': 0.005, 'e': 0.0023934965273492677}",30,6,16.234443140851358,"{0: 23, 1: 0, 2: 0, 3: 1, 4: 0}",1
1208,False,"{'a': 0.005, 'e': 0.0023815589136168707}",25,4,31.877718369764608,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
1209,False,"{'a': 0.005, 'e': 0.002369680838981354}",20,11,16.094553226775886,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1210,False,"{'a': 0.005, 'e': 0.002357862006490233}",25,8,24.43976077339493,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1211,False,"{'a': 0.005, 'e': 0.002346102120672079}",25,18,15.237790952545204,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1212,False,"{'a': 0.005, 'e': 0.002334400887529133}",20,13,12.582921411094242,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1213,False,"{'a': 0.005, 'e': 0.002322758014529961}",25,0,45.905396356665214,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1214,False,"{'a': 0.005, 'e': 0.002311173210602129}",20,9,21.464687207041592,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1215,False,"{'a': 0.005, 'e': 0.002299646186124936}",25,14,20.07153479519084,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1216,False,"{'a': 0.005, 'e': 0.0022881766529221693}",25,9,26.23276844235559,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1217,False,"{'a': 0.005, 'e': 0.0022767643242549017}",20,14,11.823683137335932,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1218,False,"{'a': 0.005, 'e': 0.002265408914814322}",20,14,10.730649547116366,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1219,False,"{'a': 0.005, 'e': 0.002254110140714603}",25,2,33.30111913158111,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
1220,False,"{'a': 0.005, 'e': 0.002242867719485801}",20,0,21.113820516046765,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
1221,False,"{'a': 0.005, 'e': 0.002231681370066805}",20,4,28.320416843200803,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1222,False,"{'a': 0.005, 'e': 0.002220550812798294}",35,21,24.750615991723045,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1223,False,"{'a': 0.005, 'e': 0.002209475769415756}",25,7,27.82529836946334,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1224,False,"{'a': 0.005, 'e': 0.0021984559630425313}",20,12,13.868309278279046,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1225,False,"{'a': 0.005, 'e': 0.002187491118182885}",20,16,7.573337140533449,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1226,False,"{'a': 0.005, 'e': 0.0021765809607151255}",35,6,42.98717665860607,"{0: 29, 1: 0, 2: 0, 3: 0, 4: 0}",1
1227,False,"{'a': 0.005, 'e': 0.0021657252178847474}",25,7,26.58567268743321,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1228,False,"{'a': 0.005, 'e': 0.002154923618297613}",25,17,12.89259300853197,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1229,False,"{'a': 0.005, 'e': 0.002144175891913174}",20,15,6.302940378960943,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1230,False,"{'a': 0.005, 'e': 0.002133481770037708}",30,12,34.232529839578774,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1231,False,"{'a': 0.005, 'e': 0.002122840985317612}",20,0,28.717982701761322,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1232,False,"{'a': 0.005, 'e': 0.002112253271732714}",30,21,13.811427031107833,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1233,False,"{'a': 0.005, 'e': 0.0021017183645896226}",20,5,23.456243360424928,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1234,False,"{'a': 0.005, 'e': 0.0020912360005151103}",20,8,21.46967650308528,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1235,False,"{'a': 0.005, 'e': 0.0020808059174495293}",25,12,21.839489182900053,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1236,False,"{'a': 0.005, 'e': 0.0020704278546402606}",25,12,22.336543890987553,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1237,False,"{'a': 0.005, 'e': 0.0020601015526351906}",25,13,20.03114099740883,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1238,False,"{'a': 0.005, 'e': 0.002049826753276235}",25,0,33.80122591257391,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1239,False,"{'a': 0.005, 'e': 0.002039603199692874}",20,4,25.967580345257996,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1240,False,"{'a': 0.005, 'e': 0.002029430636295734}",30,24,12.397074996003605,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1241,False,"{'a': 0.005, 'e': 0.0020193088087702015}",25,0,38.08781665623559,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1242,False,"{'a': 0.005, 'e': 0.0020092374640700602}",25,0,38.11651599378098,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1243,False,"{'a': 0.005, 'e': 0.0019992163504111687}",20,0,30.576381498247073,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1244,False,"{'a': 0.005, 'e': 0.0019892452172651635}",25,20,9.055248667761411,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1245,False,"{'a': 0.005, 'e': 0.001979323815353195}",20,8,21.8116054796206,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1246,False,"{'a': 0.005, 'e': 0.0019694518966397014}",25,0,35.77847003110879,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1247,False,"{'a': 0.005, 'e': 0.0019596292143262}",20,3,28.22471350063076,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1248,False,"{'a': 0.005, 'e': 0.0019498555228451206}",25,15,18.261339132113502,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1249,False,"{'a': 0.005, 'e': 0.0019401305778536675}",30,19,17.29668411250482,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1250,False,"{'a': 0.005, 'e': 0.0019304541362277093}",30,8,34.16585917232571,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
1251,False,"{'a': 0.005, 'e': 0.0019208259560557013}",35,21,21.085670634996504,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1252,False,"{'a': 0.005, 'e': 0.0019112457966326377}",20,8,19.501055835885296,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1253,False,"{'a': 0.005, 'e': 0.0019017134184540325}",20,5,23.643730535974573,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1254,False,"{'a': 0.005, 'e': 0.001892228583209938}",20,11,13.783204629459604,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1255,False,"{'a': 0.005, 'e': 0.0018827910537789773}",20,1,25.226349144625793,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
1256,False,"{'a': 0.005, 'e': 0.0018734005942224233}",20,10,18.050546673220886,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1257,False,"{'a': 0.005, 'e': 0.0018640569697782978}",20,11,18.45847490156193,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1258,False,"{'a': 0.005, 'e': 0.0018547599468555032}",35,15,36.05133437762252,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1259,False,"{'a': 0.005, 'e': 0.0018455092930279823}",25,16,16.56641364128581,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1260,False,"{'a': 0.005, 'e': 0.0018363047770289071}",25,4,38.309089562663566,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
1261,False,"{'a': 0.005, 'e': 0.001827146168744899}",30,18,20.72111617891319,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1262,False,"{'a': 0.005, 'e': 0.0018180332392102713}",25,15,16.16833774568804,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1263,False,"{'a': 0.005, 'e': 0.0018089657606013153}",20,0,24.816039261407212,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1264,False,"{'a': 0.005, 'e': 0.0017999435062305911}",20,0,31.131973271143252,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1265,False,"{'a': 0.005, 'e': 0.0017909662505412698}",20,0,25.9529365939702,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1266,False,"{'a': 0.005, 'e': 0.0017820337691014916}",30,6,35.69902842383335,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
1267,False,"{'a': 0.005, 'e': 0.0017731458385987554}",35,23,23.20995192908936,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1268,False,"{'a': 0.005, 'e': 0.0017643022368343355}",30,18,17.096939674386164,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1269,False,"{'a': 0.005, 'e': 0.0017555027427177273}",20,8,20.058522236016383,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1270,False,"{'a': 0.005, 'e': 0.0017467471362611182}",25,6,30.678683043406366,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
1271,False,"{'a': 0.005, 'e': 0.0017380351985738934}",20,14,9.510197986763206,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1272,False,"{'a': 0.005, 'e': 0.0017293667118571557}",30,14,27.14458460305662,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1273,False,"{'a': 0.005, 'e': 0.0017207414593982857}",25,12,23.5094648594524,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1274,False,"{'a': 0.005, 'e': 0.0017121592255655228}",35,13,35.48991274121289,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
1275,False,"{'a': 0.005, 'e': 0.001703619795802574}",20,3,24.10116442576335,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1276,False,"{'a': 0.005, 'e': 0.0016951229566232505}",20,10,16.593822042641055,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1277,False,"{'a': 0.005, 'e': 0.0016866684956061305}",20,9,19.631853803542548,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1278,False,"{'a': 0.005, 'e': 0.0016782562013892464}",35,8,43.48155187244397,"{0: 27, 1: 0, 2: 0, 3: 0, 4: 0}",1
1279,False,"{'a': 0.005, 'e': 0.0016698858636648077}",30,13,30.273141806155994,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1280,False,"{'a': 0.005, 'e': 0.001661557273173934}",20,3,27.907279363188145,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1281,False,"{'a': 0.005, 'e': 0.001653270221701429}",20,0,27.884245040728924,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1282,False,"{'a': 0.005, 'e': 0.0016450245020705747}",20,14,10.428542265323152,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1283,False,"{'a': 0.005, 'e': 0.0016368199081379503}",25,14,17.833734345591324,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1284,False,"{'a': 0.005, 'e': 0.0016286562347882806}",25,14,17.68493838429177,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1285,False,"{'a': 0.005, 'e': 0.0016205332779293067}",20,12,14.657787935961146,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1286,False,"{'a': 0.005, 'e': 0.0016124508344866836}",25,5,35.12195726776232,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1287,False,"{'a': 0.005, 'e': 0.0016044087023989032}",20,12,14.627826071603167,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1288,False,"{'a': 0.005, 'e': 0.0015964066806122474}",20,3,30.770382938098667,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1289,False,"{'a': 0.005, 'e': 0.001588444569075753}",35,25,17.536166461320466,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1290,False,"{'a': 0.005, 'e': 0.001580522168736217}",25,8,32.44024831121037,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1291,False,"{'a': 0.005, 'e': 0.0015726392815332184}",25,3,31.87405313429048,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
1292,False,"{'a': 0.005, 'e': 0.0015647957103941666}",20,3,25.66702732472489,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1293,False,"{'a': 0.005, 'e': 0.0015569912592293745}",20,7,17.770601395102997,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1294,False,"{'a': 0.005, 'e': 0.0015492257329271562}",25,0,32.09084060649616,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1295,False,"{'a': 0.005, 'e': 0.001541498937348949}",20,0,27.26609247757082,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1296,False,"{'a': 0.005, 'e': 0.001533810679324463}",30,2,40.18601150372317,"{0: 28, 1: 0, 2: 0, 3: 0, 4: 0}",1
1297,False,"{'a': 0.005, 'e': 0.0015261607666468464}",20,5,25.337307382764624,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1298,False,"{'a': 0.005, 'e': 0.0015185490080678835}",30,7,42.80041808869522,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
1299,False,"{'a': 0.005, 'e': 0.0015109752132932135}",20,5,23.312483785138735,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1300,False,"{'a': 0.005, 'e': 0.0015034391929775724}",30,23,13.001982482135825,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1301,False,"{'a': 0.005, 'e': 0.0014959407587200602}",30,24,12.476591348335612,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1302,False,"{'a': 0.005, 'e': 0.0014884797230594294}",30,17,24.621764589939733,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1303,False,"{'a': 0.005, 'e': 0.0014810558994693987}",30,23,15.018515280654032,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1304,False,"{'a': 0.005, 'e': 0.0014736691023539948}",35,12,35.12713613255564,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
1305,False,"{'a': 0.005, 'e': 0.001466319147042903}",30,7,33.259892646815864,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
